rowID.x,treatment,wordCount,cluster,enviroCharity,age,female,region,edu_n,inc,poli_n,voteD,voteR,PEBs,time,intent,warmGlow,ccIndex,enviroID,id_enviro,cc_Seriousness,cc_harmTime,cc_personalHarm,cc_cause,wg_good,wg_positive,cc_humancause,cc_denial,control,extrinsic,intrinsic,after
251,1,74,Most Concerned,1,28,0,Northeast,5,87.5,NA,NA,NA,0.04667082793948239,2,0.051769236977185745,1.6695415869720311,-1.3728868771203508,0.15172481883750866,4,4,2,2,3,7,7,1,0,0,1,0,1
252,2,122,Most Concerned,1,26,1,South,2,32.5,NA,NA,NA,-0.1571866787520995,1,0.512809763150218,1.6492795615012592,-0.21034891236336728,0.07554326409817949,5,3,4,2,2,7,7,0,0,0,0,1,0
252,2,122,Most Concerned,1,26,1,South,2,32.5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
253,0,163,Most Concerned,0,39,0,West,5,32.5,1,1,0,-0.23582870680059817,1,-0.37506473669265566,0.9444193023724641,0.768022291970037,0.3515720819291241,6,3,4,3,3,7,6,1,0,1,0,0,0
253,0,163,Most Concerned,0,39,0,West,5,32.5,1,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
254,0,91,Doubtful and Dismissive,0,59,1,South,4,32.5,-2,0,1,-0.28242102371324673,1,0.018168777972756556,0.21784312256050406,-5.5160009327036,-1.4138657061440654,3,2,1,1,1,6,6,0,1,1,0,0,0
254,0,91,Doubtful and Dismissive,0,59,1,South,4,32.5,-2,0,1,-0.04336874391164406,2,0.31746212486596026,-2.4039459200946958,-5.643281775328,-1.3416696483786912,3,2,1,1,1,4,4,0,1,1,0,0,1
255,2,108,Most Concerned,1,35,1,South,5,62.5,2,1,0,-0.14578513640359753,1,0.4812658022561641,-1.191877395697086,2.8830276443883776,0.7711462094771167,5,4,4,4,3,6,4,1,0,0,0,1,0
255,2,108,Most Concerned,1,35,1,South,5,62.5,2,1,0,0.1445523795126638,2,0.012099532695635868,1.6695415869720311,2.776375813883019,0.7849585919813776,5,4,4,4,3,7,7,1,0,0,0,1,1
256,2,78,Most Concerned,1,44,1,Midwest,2,32.5,2,1,0,-0.07377479650724868,1,0.4200847584833664,0.21784312256050406,-1.359075486644558,0.5668150802476168,7,3,2,3,3,6,6,1,0,0,0,1,0
256,2,78,Most Concerned,1,44,1,Midwest,2,32.5,2,1,0,0.29924239524979435,2,0.0368364630820102,0.9949499336364073,-0.3360290306095159,0.6257427697627912,7,4,2,3,3,7,6,1,0,0,0,1,1
257,0,173,Doubtful and Dismissive,0,29,0,Northeast,6,125,-2,0,1,-0.17115304245777405,1,0.04294071068010385,0.21784312256050406,-1.359075486644558,-0.4480309574834771,3,3,2,3,3,6,6,1,0,1,0,0,0
257,0,173,Doubtful and Dismissive,0,29,0,Northeast,6,125,-2,0,1,-0.18052830072335682,2,-0.3874727472211489,-1.0461167510724536,-1.433910806962498,-0.9240445013536085,3,3,2,3,3,5,5,1,0,1,0,0,1
258,1,98,Most Concerned,1,39,1,South,3,32.5,2,1,0,-0.2387104435409753,1,-0.002554240222242501,1.6492795615012592,1.9046564400549733,0.6658366104590488,5,4,4,3,3,7,7,1,0,0,1,0,0
258,1,98,Most Concerned,1,39,1,South,3,32.5,2,1,0,0.004917891061710827,2,0.25215387342198214,0.31171241794978877,2.776375813883019,0.6844814918335208,5,4,4,4,3,6,6,1,0,0,1,0,1
259,2,7,Doubtful and Dismissive,1,24,0,West,2,32.5,NA,NA,NA,-0.9062509463871373,1,-1.4454721849538072,-2.6450297553210063,-0.8973874581134134,-0.9695775897103595,3,0,0,2,3,4,4,1,0,0,0,1,0
259,2,7,Doubtful and Dismissive,1,24,0,West,2,32.5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
260,1,98,Most Concerned,1,40,1,South,2,32.5,-2,0,1,-1.013845003805699,1,-1.2571969157176093,1.6492795615012592,-1.359075486644558,0.3360364125577741,2,3,2,3,3,7,7,1,0,0,1,0,0
260,1,98,Most Concerned,1,40,1,South,2,32.5,-2,0,1,-0.7864556738414115,2,-1.2616604298823195,0.31171241794978877,-2.470768653473333,0.16617057025231355,3,3,2,2,3,6,6,1,0,0,1,0,1
261,2,78,Doubtful and Dismissive,1,32,1,Midwest,4,32.5,0,0,0,-0.33357006285187557,1,-0.6570397538122492,-1.213593316380251,0.768022291970037,-0.7380674668789604,2,3,4,3,2,5,5,0,0,0,0,1,0
261,2,78,Doubtful and Dismissive,1,32,1,Midwest,4,32.5,0,0,0,-0.46094367107126877,2,-0.8855630667277903,-1.0461167510724536,-3.568650429826315,-1.135841954454113,3,2,2,2,2,5,5,0,0,0,0,1,1
262,2,140,Doubtful and Dismissive,0,40,1,Midwest,5,175,-2,0,1,-0.732937081039607,1,-1.0775995801974303,-2.6450297553210063,-5.589086191481239,-1.8587561706283153,3,1,2,1,2,4,4,0,0,0,0,1,0
262,2,140,Doubtful and Dismissive,0,40,1,Midwest,5,175,-2,0,1,-0.6235586033416834,2,-0.7206103334819984,-3.07853757343032,-4.60550827633715,-1.7894828884132585,3,2,2,1,2,4,3,0,0,0,0,1,1
263,0,75,Most Concerned,0,28,1,Midwest,6,87.5,NA,NA,NA,-0.3799708716792667,1,-0.11724092205916094,1.6492795615012592,-1.2738978016706648,0.3948198119025666,6,3,3,2,3,7,7,1,0,1,0,0,0
263,0,75,Most Concerned,0,28,1,Midwest,6,87.5,NA,NA,NA,-0.5585203007483215,2,0.0634338048085513,1.6695415869720311,-1.3728868771203508,0.21169452618669812,5,4,2,2,3,7,7,1,0,1,0,0,1
264,2,8,Doubtful and Dismissive,0,41,0,West,3,32.5,-2,0,1,-0.35716008510285224,1,-0.4305114970960431,-6.939339072143271,-2.3374466909779623,-1.1724857222792129,4,3,2,2,2,1,1,0,0,0,0,1,0
264,2,8,Doubtful and Dismissive,0,41,0,West,3,32.5,-2,0,1,-0.24484476101448668,2,-0.3161192966193658,-2.4039459200946958,-2.470768653473333,-1.2206679130697295,4,3,2,2,2,4,4,0,0,0,0,1,1
265,1,72,Doubtful and Dismissive,0,47,0,Northeast,4,32.5,-1,0,1,-0.40581444404704115,1,-0.32373554886383277,0.21784312256050406,-2.3374466909779623,-0.5218496424348942,4,3,2,2,3,6,6,1,0,0,1,0,0
265,1,72,Doubtful and Dismissive,0,47,0,Northeast,4,32.5,-1,0,1,-0.2589852606586056,2,-0.420361741782639,-1.0461167510724536,-2.530876930835465,-0.628454443123908,3,2,3,2,3,5,5,1,0,0,1,0,1
266,2,37,Most Concerned,1,23,0,Northeast,2,87.5,1,1,0,-0.2779042210569647,1,-0.37041413227659764,0.21784312256050406,1.81947875508108,-0.20704994778439115,3,4,3,4,3,6,6,1,0,0,0,1,0
266,2,37,Most Concerned,1,23,0,Northeast,2,87.5,1,1,0,-0.2402009128414893,2,-0.16477030221806424,0.9949499336364073,1.738602314892169,-0.6565216804048133,3,4,3,4,3,7,6,1,0,0,0,1,1
267,1,103,Most Concerned,0,39,0,Midwest,6,175,-1,0,1,-0.296369853173594,1,-1.0191176461277696,-2.6450297553210063,-0.05208596861183534,0.33141261227541696,1,4,4,1,3,4,4,1,0,0,1,0,0
267,1,103,Most Concerned,0,39,0,Midwest,6,175,-1,0,1,-0.5491174648857516,2,-0.8360734948636129,-1.0461167510724536,-0.3341977256494859,0.360946336963833,1,4,4,1,3,5,5,1,0,0,1,0,1
268,1,54,Most Engaged,1,32,0,Northeast,3,62.5,0,0,0,0.38737733858637835,1,-0.4302450553316389,0.21784312256050406,-1.2738978016706648,-0.40846565711904864,6,3,3,2,3,6,6,1,0,0,1,0,0
268,1,54,Most Engaged,1,32,0,Northeast,3,62.5,0,0,0,0.09512108752177027,2,-0.65271705482171,-1.0461167510724536,-4.666532206179297,-1.7467128657934352,2,1,2,2,0,5,5,0,0,0,1,0,1
269,0,107,Doubtful and Dismissive,0,39,1,South,5,125,1,1,0,-0.5885351012654673,1,-0.4178548919053933,-0.48701713656829093,-0.2955265973372605,-0.3573156571634162,3,3,3,3,3,6,5,1,0,1,0,0,0
269,0,107,Doubtful and Dismissive,0,39,1,South,5,125,1,1,0,-0.4244134886471066,2,-0.6915255711200611,-1.0461167510724536,-2.470768653473333,-0.315873374573109,3,3,2,2,3,5,5,1,0,1,0,0,1
270,0,71,Most Concerned,0,72,0,NA,4,62.5,1,1,0,0.06983948036681994,1,0.23626858521756283,1.6492795615012592,1.9046564400549733,0.7922269651231223,6,4,4,3,3,7,7,1,0,1,0,0,0
270,0,71,Most Concerned,0,72,0,NA,4,62.5,1,1,0,0.06324732657932033,2,0.41596013458221076,1.6695415869720311,1.7395179673721841,0.8011992914306413,6,4,4,3,3,7,7,1,0,1,0,0,1
271,2,30,Doubtful and Dismissive,0,29,0,Midwest,5,32.5,-2,0,1,-0.06384277387470914,1,-0.5457595356108831,-5.5296185538856815,-6.652635080788536,-1.6942379262739136,2,1,1,1,1,1,3,0,1,0,0,1,0
271,2,30,Doubtful and Dismissive,0,29,0,Midwest,5,32.5,-2,0,1,-0.3976547066109307,2,-0.6508773684547353,-1.738000129110067,-6.741163551680982,-2.0674940873485617,1,1,1,1,1,3,6,0,1,0,0,1,1
272,1,69,Most Concerned,1,41,1,South,2,12.5,2,1,0,-0.101966011383984,1,0.40330560708087027,0.9227033816892992,1.9046564400549733,0.26419387594824123,5,4,4,3,3,6,7,1,0,0,1,0,0
272,1,69,Most Concerned,1,41,1,South,2,12.5,2,1,0,-0.11354792822567367,2,0.2935992340937479,0.31171241794978877,1.7395179673721841,0.5947191275283983,5,4,4,3,3,6,6,1,0,0,1,0,1
273,0,111,Most Concerned,0,33,0,Northeast,5,62.5,-2,0,1,0.44119971839915145,1,0.5323978157452042,1.6492795615012592,-0.307619023533515,0.18292456433425763,6,4,1,4,3,7,7,1,0,1,0,0,0
273,0,111,Most Concerned,0,33,0,Northeast,5,62.5,-2,0,1,0.31960811899809466,2,0.3271575328918734,1.6695415869720311,1.7395179673721841,0.9969647194901499,7,4,4,3,3,7,7,1,0,1,0,0,1
274,2,40,Doubtful and Dismissive,1,30,0,West,2,12.5,-2,0,1,-0.7485901416925836,1,-0.34165830476603953,-0.48701713656829093,-3.474080839062898,-1.4217837170433312,6,2,2,2,0,6,5,0,0,0,0,1,0
274,2,40,Doubtful and Dismissive,1,30,0,West,2,12.5,-2,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
275,2,5,Most Engaged,0,29,1,West,5,62.5,2,1,0,0.46539152987655213,1,0.38401799586342517,0.9227033816892992,1.81947875508108,0.02953081896081547,7,4,3,4,3,6,7,1,0,0,0,1,0
275,2,5,Most Engaged,0,29,1,West,5,62.5,2,1,0,0.5195694607550445,2,0.46732102713938123,1.6695415869720311,-0.33694468308953107,-0.23719166354523208,7,4,1,4,2,7,7,0,0,0,0,1,1
276,2,149,Doubtful and Dismissive,1,28,1,South,2,12.5,2,1,0,0.01399577554787569,1,0.040216131826875084,-1.235309237063416,-0.2807891993330023,-0.5107393852045383,6,3,0,3,3,4,6,1,0,0,0,1,0
276,2,149,Doubtful and Dismissive,1,28,1,South,2,12.5,2,1,0,-0.06725275239578707,2,0.07921113154417574,-1.0461167510724536,0.6416361910192022,-0.2885807479107866,6,3,4,3,0,5,5,0,0,0,0,1,1
277,2,48,Doubtful and Dismissive,1,43,0,South,5,62.5,2,1,0,-0.02680947284929215,1,0.25890327737528124,0.21784312256050406,-3.474080839062898,-0.43830305783508194,6,2,2,2,0,6,6,0,0,0,0,1,0
277,2,48,Doubtful and Dismissive,1,43,0,South,5,62.5,2,1,0,0.1613591743572971,2,0.4339434198677302,1.6695415869720311,-0.39613730797164787,-0.041351867279405555,6,3,3,3,3,7,7,1,0,0,0,1,1
278,1,98,Most Concerned,1,25,0,Midwest,3,62.5,2,1,0,-0.538638432638772,1,-0.39099328469675165,-0.48701713656829093,-1.2738978016706648,0.15426047664781634,4,3,3,2,3,6,5,1,0,0,1,0,0
278,1,98,Most Concerned,1,25,0,Midwest,3,62.5,2,1,0,-0.26897291365505754,2,-0.25506695558670195,0.31171241794978877,-1.4329951544824828,0.3800694866897145,5,3,3,2,3,6,6,1,0,0,1,0,1
279,1,86,Doubtful and Dismissive,1,43,0,Northeast,2,125,-2,0,1,-0.29819687126773337,1,-1.413847568173247e-5,0.21784312256050406,-4.452452043396303,-0.5996683680334571,6,2,2,1,2,6,6,0,0,0,1,0,0
279,1,86,Doubtful and Dismissive,1,43,0,Northeast,2,125,-2,0,1,-0.08205621062070972,2,-0.12034585775681733,0.9863040712854125,-2.53179258331548,-0.5720616392237079,6,2,2,3,2,6,7,0,0,0,1,0,1
280,1,46,Doubtful and Dismissive,1,33,0,West,2,32.5,-1,0,1,-0.33311256804032163,1,-0.6831248012464719,0.21784312256050406,-4.379366784618664,-0.5486246761276121,4,3,1,1,2,6,6,0,0,0,1,0,0
280,1,46,Doubtful and Dismissive,1,33,0,West,2,32.5,-1,0,1,-0.28012306441781887,2,-0.37552820076540067,-1.0374708887214588,-5.643281775328,-0.3009469487516788,6,2,1,1,NA,6,4,NA,NA,0,1,0,1
281,2,115,Most Concerned,1,34,1,West,5,12.5,2,1,0,0.5360020799624939,1,0.7510434380198555,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,0,1,0
281,2,115,Most Concerned,1,34,1,West,5,12.5,2,1,0,0.9606963079288967,2,1.0219351723807495,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,0,1,1
282,2,113,Most Concerned,1,57,1,West,4,125,2,1,0,0.5583094523301796,1,0.4940300351856521,1.6492795615012592,1.81947875508108,0.7987134220711211,7,4,3,4,3,7,7,1,0,0,0,1,0
282,2,113,Most Concerned,1,57,1,West,4,125,2,1,0,0.3634709557763941,2,0.5139641593307489,1.6695415869720311,1.7395179673721841,0.8011992914306413,6,4,4,3,3,7,7,1,0,0,0,1,1
283,0,159,Most Concerned,0,34,0,South,5,12.5,2,1,0,0.06370042404893266,1,-0.2692812472334257,-2.6450297553210063,2.8830276443883776,0.46080538241983815,5,4,4,4,3,4,4,1,0,1,0,0,0
283,0,159,Most Concerned,0,34,0,South,5,12.5,2,1,0,-0.03026179666356522,2,-0.3630555139628031,-2.4039459200946958,1.7395179673721841,0.5895303552921933,6,4,4,3,3,4,4,1,0,1,0,0,1
284,2,59,Most Concerned,1,36,0,West,5,200,1,1,0,0.3062656505616065,1,0.2674866625322758,-4.759610532707391,1.9046564400549733,0.8810796087775415,6,4,4,3,3,4,1,1,0,0,0,1,0
284,2,59,Most Concerned,1,36,0,West,5,200,1,1,0,0.5800894889447564,2,0.5784130637877473,0.31171241794978877,2.776375813883019,0.9969647194901499,7,4,4,4,3,6,6,1,0,0,0,1,1
285,2,185,Most Concerned,1,36,0,Northeast,5,32.5,1,1,0,0.23254403345507788,1,0.31878390135795437,1.6492795615012592,1.9046564400549733,0.7983252030790159,6,4,4,3,3,7,7,1,0,0,0,1,0
285,2,185,Most Concerned,1,36,0,Northeast,5,32.5,1,1,0,0.1899274945229206,2,0.28613858535948666,1.6695415869720311,1.7395179673721841,0.790484555587907,6,4,4,3,3,7,7,1,0,0,0,1,1
286,0,130,Most Concerned,0,29,0,South,3,62.5,2,1,0,0.05297523837180511,1,-0.09796330677736208,-0.48701713656829093,1.9046564400549733,0.7711462094771167,5,4,4,3,3,6,5,1,0,1,0,0,0
286,0,130,Most Concerned,0,29,0,South,3,62.5,2,1,0,0.13182832009008905,2,0.013233824023359968,1.6695415869720311,2.776375813883019,0.6951962276762551,5,4,4,4,3,7,7,1,0,1,0,0,1
287,0,127,Most Engaged,0,31,1,South,6,125,2,1,0,0.9251288265345151,1,0.8111751740245898,1.6492795615012592,-0.21034891236336728,-0.09842605346837004,7,3,4,2,2,7,7,0,0,1,0,0,0
287,0,127,Most Engaged,0,31,1,South,6,125,2,1,0,0.7948168191646804,2,0.7251989357840606,0.9949499336364073,-2.469853000993318,-0.46906275285740956,7,3,3,1,2,7,6,0,0,1,0,0,1
288,1,40,Most Engaged,1,27,0,South,5,62.5,NA,NA,NA,0.7657899652089721,1,-0.6533243222878925,-2.6667456760041715,-3.3158178953113664,-0.2502796921971741,6,3,2,1,0,3,5,0,0,0,1,0,0
288,1,40,Most Engaged,1,27,0,South,5,62.5,NA,NA,NA,0.13889567702489158,2,-0.5835511026647053,-3.7531292267659433,1.7395179673721841,-0.2342804872044274,4,4,4,3,3,4,2,1,0,0,1,0,1
289,2,51,Doubtful and Dismissive,1,65,1,South,4,12.5,1,1,0,-0.22215326831291954,1,-0.37613197997361764,-1.213593316380251,-2.395794551751343,-1.0412217381785291,5,2,0,2,2,5,5,0,0,0,0,1,0
289,2,51,Doubtful and Dismissive,1,65,1,South,4,12.5,1,1,0,-0.3232439674954845,2,-0.3257953326214618,-1.0461167510724536,-3.568650429826315,-0.8332685894831968,5,2,2,2,2,5,5,0,0,0,0,1,1
290,1,88,Most Concerned,1,30,0,South,1,12.5,2,1,0,-0.47255255976232236,1,0.03239408487592217,1.6492795615012592,1.81947875508108,0.3887215739466731,6,4,3,4,3,7,7,1,0,0,1,0,0
290,1,88,Most Concerned,1,30,0,South,1,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
291,1,139,Most Engaged,1,34,1,South,2,12.5,2,1,0,0.022168970790377246,1,0.5077425662537461,1.6492795615012592,1.81947875508108,0.4753996811178451,5,4,3,4,3,7,7,1,0,0,1,0,0
291,1,139,Most Engaged,1,34,1,South,2,12.5,2,1,0,0.5758798774775646,2,0.3915577551248119,1.6695415869720311,1.738602314892169,0.6002450911349276,6,4,3,4,3,7,7,1,0,0,1,0,1
292,2,153,Doubtful and Dismissive,1,35,0,Northeast,2,87.5,-2,0,1,-0.08718088223563406,1,-0.07873715773048046,-2.6450297553210063,-3.474080839062898,-1.1643264395163146,3,2,2,2,2,4,4,0,0,0,0,1,0
292,2,153,Doubtful and Dismissive,1,35,0,Northeast,2,87.5,-2,0,1,-0.0648574313820234,2,-0.030985405196052765,-2.4039459200946958,-4.60550827633715,-1.3627292791716326,3,2,2,1,2,4,4,0,0,0,0,1,1
293,2,35,Most Concerned,1,28,0,Midwest,2,32.5,2,1,0,0.1605054315575451,1,0.16209041412519232,1.6492795615012592,2.8830276443883776,0.9021603644235473,7,4,4,4,3,7,7,1,0,0,0,1,0
293,2,35,Most Concerned,1,28,0,Midwest,2,32.5,2,1,0,-0.12764759252211116,2,-0.44021660253015493,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,0,1,1
294,1,132,Most Concerned,1,37,0,West,2,87.5,2,1,0,0.1107698634224068,1,0.670500854021783,1.6492795615012592,0.8411075507476757,0.37657653904777605,6,4,3,3,3,7,7,1,0,0,1,0,0
294,1,132,Most Concerned,1,37,0,West,2,87.5,2,1,0,0.2996553281684581,2,0.44701659946498,0.31171241794978877,-0.3360290306095159,0.29394029706249275,6,4,2,3,3,6,6,1,0,0,1,0,1
295,2,30,Most Concerned,1,56,0,West,5,32.5,2,1,0,0.3761544206595963,1,0.4249680848233986,-0.48701713656829093,2.8830276443883776,0.48188613806584385,6,4,4,4,3,6,5,1,0,0,0,1,0
295,2,30,Most Concerned,1,56,0,West,5,32.5,2,1,0,0.45119764613251995,2,0.31871384849024914,0.31171241794978877,2.776375813883019,0.48352729153780716,5,4,4,4,3,6,6,1,0,0,0,1,1
296,1,121,Most Concerned,1,32,1,South,2,32.5,1,1,0,0.20538945527553473,1,0.37349006437161125,1.6492795615012592,0.8411075507476757,0.5007160180541026,6,4,3,3,3,7,7,1,0,0,1,0,0
296,1,121,Most Concerned,1,32,1,South,2,32.5,1,1,0,0.4017149150137593,2,0.5666031144430553,1.6695415869720311,0.7017444683813342,0.39631018613897817,6,4,3,3,3,7,7,1,0,0,1,0,1
297,1,98,Most Engaged,1,31,1,South,2,32.5,1,1,0,0.6113403410395728,1,0.5217598886435447,1.6492795615012592,-2.495709634729494,0.2688176762305984,6,2,2,3,3,7,7,1,0,0,1,0,0
297,1,98,Most Engaged,1,31,1,South,2,32.5,1,1,0,0.5301477506228995,2,0.5766133460743073,1.6695415869720311,0.6416361910192022,0.40258687414679045,5,3,4,3,3,7,7,1,0,0,1,0,1
298,1,104,Most Concerned,1,57,1,South,5,12.5,2,1,0,-0.10571384995469518,1,0.31486949508414264,1.6492795615012592,1.9046564400549733,0.7822564667074725,7,4,4,3,3,7,7,1,0,0,1,0,0
298,1,104,Most Concerned,1,57,1,South,5,12.5,2,1,0,0.3385873281692089,2,0.036195906343644446,0.3203582803007835,2.776375813883019,0.7885917666592783,6,4,4,4,3,7,5,1,0,0,1,0,1
299,1,53,Most Concerned,1,32,0,West,3,32.5,2,1,0,-0.3709394896532258,1,-0.5981047152784712,-2.623313834637841,1.9046564400549733,0.17386679462028562,6,4,4,3,3,5,3,1,0,0,1,0,0
299,1,53,Most Concerned,1,32,0,West,3,32.5,2,1,0,-0.4608627864017154,2,-0.7439848511596684,-1.0461167510724536,1.7395179673721841,0.01030529362649034,5,4,4,3,3,5,5,1,0,0,1,0,1
300,2,50,Most Engaged,1,26,0,West,5,32.5,2,1,0,0.04227394477179304,1,0.18673815267996052,0.9227033816892992,-1.2738978016706648,-0.20967961416420447,7,3,3,2,3,6,7,1,0,0,0,1,0
300,2,50,Most Engaged,1,26,0,West,5,32.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
301,0,49,Most Engaged,0,38,0,South,5,32.5,1,1,0,0.6743032007356398,1,0.41288750245503064,0.9444193023724641,-0.2955265973372605,-0.4157478645155399,6,3,3,3,2,7,6,0,0,1,0,0,0
301,0,49,Most Engaged,0,38,0,South,5,32.5,1,1,0,0.8090862864407526,2,0.44206023938179545,0.9949499336364073,0.7017444683813342,-0.35216907739308057,7,4,3,3,2,7,6,0,0,1,0,0,1
302,1,101,Most Concerned,1,42,0,Midwest,5,87.5,-1,0,1,0.1602715065425749,1,0.27995247625459546,0.21784312256050406,-0.2955265973372605,-0.26345099423453455,5,3,3,3,3,6,6,1,0,0,1,0,0
302,1,101,Most Concerned,1,42,0,Midwest,5,87.5,-1,0,1,-0.030080687931812466,2,0.35944417581722027,1.6695415869720311,-0.39613730797164787,-0.3285787402386418,5,3,3,3,3,7,7,1,0,0,1,0,1
303,2,113,Most Concerned,1,29,1,South,3,62.5,1,1,0,-0.5179294408303228,1,0.008056451626958498,0.9444193023724641,1.9046564400549733,-0.21313020017962508,6,4,4,3,3,7,6,1,0,0,0,1,0
303,2,113,Most Concerned,1,29,1,South,3,62.5,1,1,0,-0.5155614861684034,2,-0.3977612641842962,1.6695415869720311,2.776375813883019,-0.35539069249433897,6,4,4,4,3,7,7,1,0,0,0,1,1
304,1,190,Most Concerned,1,30,1,Midwest,5,62.5,2,1,0,0.1596107509048824,1,0.3523503341851571,1.6492795615012592,2.8830276443883776,0.7094725594245966,6,4,4,4,3,7,7,1,0,0,1,0,0
304,1,190,Most Concerned,1,30,1,Midwest,5,62.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
305,2,150,Most Concerned,1,32,0,South,4,87.5,0,0,0,0.5493663380415453,1,0.4099370920101547,0.21784312256050406,1.9046564400549733,0.5214085547080031,6,4,4,3,3,6,6,1,0,0,0,1,0
305,2,150,Most Concerned,1,32,0,South,4,87.5,0,0,0,0.5453038668175633,2,0.6083873204186164,1.6695415869720311,0.6416361910192022,0.3284123257838186,6,3,4,3,3,7,7,1,0,0,0,1,1
306,0,61,Most Engaged,0,32,0,West,5,87.5,0,0,0,0.19444751556248946,1,-0.35504677724238504,-0.48701713656829093,-4.452452043396303,-0.9029982284331644,5,2,2,1,3,6,5,1,0,1,0,0,0
306,0,61,Most Engaged,0,32,0,West,5,87.5,0,0,0,0.2592572238453148,2,-0.339261448058138,0.3030665555987939,-3.508542152464183,-0.4258342252852402,6,3,1,2,2,5,7,0,0,1,0,0,1
307,0,91,Most Concerned,0,56,1,Northeast,2,87.5,1,1,0,0.3843387184648192,1,0.7817856526213613,0.9227033816892992,1.7463934963034413,0.26695501956495676,6,3,4,4,3,6,7,1,0,1,0,0,0
307,0,91,Most Concerned,0,56,1,Northeast,2,87.5,1,1,0,0.6242626644228564,2,0.754369341826356,0.9863040712854125,2.776375813883019,-0.13498873019289945,5,4,4,4,3,6,7,1,0,1,0,0,1
308,1,154,Most Concerned,1,44,0,South,4,87.5,-2,0,1,-0.49829349942285855,1,0.16109030221543333,1.6492795615012592,0.768022291970037,0.37432566339002915,5,3,4,3,3,7,7,1,0,0,1,0,0
308,1,154,Most Concerned,1,44,0,South,4,87.5,-2,0,1,-0.3552762909318523,2,0.30410569338935106,0.31171241794978877,0.6416361910192022,0.6881146665114215,6,3,4,3,3,6,6,1,0,0,1,0,1
309,2,85,Most Engaged,1,31,1,West,3,12.5,2,1,0,0.518147132951688,1,0.7491218277171081,1.6492795615012592,2.8830276443883776,0.7244550771147088,7,4,4,4,3,7,7,1,0,0,0,1,0
309,2,85,Most Engaged,1,31,1,West,3,12.5,2,1,0,0.4307722446486341,2,0.6548310317847597,1.6695415869720311,1.738602314892169,0.7276776265747825,7,4,3,4,3,7,7,1,0,0,0,1,1
310,2,114,Doubtful and Dismissive,1,22,0,South,2,12.5,-2,0,1,-0.7414171841852983,1,-0.6766649130618407,0.21784312256050406,-1.2738978016706648,-0.4989825692977465,5,3,3,2,3,6,6,1,0,0,0,1,0
310,2,114,Doubtful and Dismissive,1,22,0,South,2,12.5,-2,0,1,-0.4486006597811496,2,0.04339040862786601,-1.0461167510724536,-1.4329951544824828,-0.2610924394601245,5,3,3,2,0,5,5,0,0,0,0,1,1
311,0,118,Most Concerned,0,29,0,South,5,12.5,2,1,0,0.12067305807063358,1,-0.042945251297519076,1.6492795615012592,0.8411075507476757,0.9021603644235473,7,4,3,3,3,7,7,1,0,1,0,0,0
311,0,118,Most Concerned,0,29,0,South,5,12.5,2,1,0,0.23273405025984825,2,0.08637518921975033,1.6695415869720311,0.7017444683813342,0.6164857905841914,7,4,3,3,3,7,7,1,0,1,0,0,1
312,1,70,Doubtful and Dismissive,1,57,1,West,6,125,1,1,0,-0.31983806496094946,1,0.2460343810278261,0.21784312256050406,-2.3374466909779623,-1.197449493558636,4,3,2,2,3,6,6,1,0,0,1,0,0
312,1,70,Doubtful and Dismissive,1,57,1,West,6,125,1,1,0,-0.17321352818586105,2,-0.043917184914438856,-1.0461167510724536,-2.470768653473333,-0.8197255521195832,6,3,2,2,2,5,5,0,0,0,1,0,1
313,0,116,Most Concerned,0,32,1,South,2,12.5,2,1,0,0.2982868625404973,1,0.2314332410592724,0.21784312256050406,2.8830276443883776,0.5788466234702713,5,4,4,4,3,6,6,1,0,1,0,0,0
313,0,116,Most Concerned,0,32,1,South,2,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
314,1,210,Most Engaged,1,26,1,Midwest,6,32.5,2,1,0,0.6617261097446294,1,0.6642012117109907,0.21784312256050406,0.7559298657737825,0.479436874266734,6,4,2,4,3,6,6,1,0,0,1,0,0
314,1,210,Most Engaged,1,26,1,Midwest,6,32.5,2,1,0,0.6893493319039695,2,0.6303575796521863,0.31171241794978877,-0.3360290306095159,0.4978752020584422,6,4,2,3,3,6,6,1,0,0,1,0,1
